valid_name,synonyms,availability,region,subgroup,group
Benthodytes typica,Benthodytes typica,private,Ecuador,Echinodermata,Invertebrates
Caenocentrotus gibbosus,Caenocentrotus gibbosus,private,Ecuador,Echinodermata,Invertebrates
Capheira sulcata,Capheira sulcata,private,Ecuador,Echinodermata,Invertebrates
Ceramaster patagonicus,Ceramaster patagonicus,public_outside,Ecuador,Echinodermata,Invertebrates
Clypeaster europacificus,Clypeaster europacificus,public_outside,Ecuador,Echinodermata,Invertebrates
Diadema mexicanum,Diadema mexicanum,public_outside,Ecuador,Echinodermata,Invertebrates
Echinometra vanbrunti,Echinometra vanbrunti,public_outside,Ecuador,Echinodermata,Invertebrates
Eremicaster pacificus,Eremicaster pacificus,public_outside,Ecuador,Echinodermata,Invertebrates
Eucidaris thouarsii,Eucidaris thouarsii,public_outside,Ecuador,Echinodermata,Invertebrates
Henricia obesa,Henricia obesa,public_outside,Ecuador,Echinodermata,Invertebrates
Isostichopus fuscus,Isostichopus fuscus,public_inside,Ecuador,Echinodermata,Invertebrates
Labidodemas maccullochi,Labidodemas maccullochi,private,Ecuador,Echinodermata,Invertebrates
Linckia laevigata,Linckia laevigata,public_outside,Ecuador,Echinodermata,Invertebrates
Lophaster furcilliger,Lophaster furcilliger,public_outside,Ecuador,Echinodermata,Invertebrates
Lytechinus pictus,Lytechinus anamesus,public_outside,Ecuador,Echinodermata,Invertebrates
Lytechinus pictus,Lytechinus pictus,public_outside,Ecuador,Echinodermata,Invertebrates
Lytechinus semituberculatus,Lytechinus semituberculatus,public_outside,Ecuador,Echinodermata,Invertebrates
Molpadia musculus,Molpadia musculus,public_outside,Ecuador,Echinodermata,Invertebrates
Neothyone gibber,Neothyone gibber,private,Ecuador,Echinodermata,Invertebrates
Nidorellia armata,Nidorellia armata,public_outside,Ecuador,Echinodermata,Invertebrates
Ophiactis profundi,Ophiactis profundi,public_outside,Ecuador,Echinodermata,Invertebrates
Ophiactis savignyi,Ophiactis savignyi,public_outside,Ecuador,Echinodermata,Invertebrates
Ophiactis simplex,Ophiactis simplex,public_outside,Ecuador,Echinodermata,Invertebrates
Ophiochiton fastigatus,Ophiochiton fastigatus,public_outside,Ecuador,Echinodermata,Invertebrates
Ophiocten hastatum,Ophiocten hastatum,public_outside,Ecuador,Echinodermata,Invertebrates
Ophiomusa lymani,Ophiomusium lymani,public_outside,Ecuador,Echinodermata,Invertebrates
Ophiosphalma glabrum,Ophiomusium glabrum,public_outside,Ecuador,Echinodermata,Invertebrates
Ophiosphalma glabrum,Ophiosphalma fimbriatum,public_outside,Ecuador,Echinodermata,Invertebrates
Ophiosphalma jolliense,Ophiosphalma jolliense,public_outside,Ecuador,Echinodermata,Invertebrates
Ophiura flagellata,Ophiura flagellata,public_outside,Ecuador,Echinodermata,Invertebrates
Paelopatides confundens,Paelopatides confundens,private,Ecuador,Echinodermata,Invertebrates
Pannychia moseleyi,Pannychia moseleyi,public_outside,Ecuador,Echinodermata,Invertebrates
Parvulastra exigua,Patiriella exigua,private,Ecuador,Echinodermata,Invertebrates
Parvulastra exigua,Parvulastra exigua,public_outside,Ecuador,Echinodermata,Invertebrates
Pectinaster agassizi,Pectinaster agassizi,public_outside,Ecuador,Echinodermata,Invertebrates
Pentaceraster cumingi,Oreaster occidentalis,public_outside,Ecuador,Echinodermata,Invertebrates
Pentaceraster cumingi,Pentaceraster cumingi,private,Ecuador,Echinodermata,Invertebrates
Phataria unifascialis,Phataria unifascialis,public_outside,Ecuador,Echinodermata,Invertebrates
Pseudostichopus peripatus,Pseudostichopus plicatus,private,Ecuador,Echinodermata,Invertebrates
Pseudostichopus peripatus,Pseudostichopus peripatus,private,Ecuador,Echinodermata,Invertebrates
Psychropotes longicauda,Psychropotes longicauda,private,Ecuador,Echinodermata,Invertebrates
Toxopneustes roseus,Toxopneustes roseus,public_outside,Ecuador,Echinodermata,Invertebrates
Ypsilothuria bitentaculata,Ypsilothuria bitentaculata,private,Ecuador,Echinodermata,Invertebrates
Acharax johnsoni,Acharax johnsoni,public_outside,Ecuador,Mollusca,Invertebrates
Ameritella carpenteri,Tellina carpenteri,public_outside,Ecuador,Mollusca,Invertebrates
Argopecten purpuratus,Argopecten purpuratus,public_outside,Ecuador,Mollusca,Invertebrates
Atlanta peronii,Oxygyrus keraudrenii,public_outside,Ecuador,Mollusca,Invertebrates
Atlanta peronii,Atlanta peronii,public_outside,Ecuador,Mollusca,Invertebrates
Austrolittorina araucana,Austrolittorina araucana,public_outside,Ecuador,Mollusca,Invertebrates
Bathymargarites symplector,Bathymargarites symplector,public_outside,Ecuador,Mollusca,Invertebrates
Bathymodiolus thermophilus,Bathymodiolus thermophilus,public_outside,Ecuador,Mollusca,Invertebrates
Bathyteuthis abyssicola,Bathyteuthis abyssicola,public_outside,Ecuador,Mollusca,Invertebrates
Bostrycapulus aculeatus,Crepidula aculeata,private,Ecuador,Mollusca,Invertebrates
Bostrycapulus aculeatus,Crepidula gravispinosa,public_outside,Ecuador,Mollusca,Invertebrates
Bostrycapulus aculeatus,Bostrycapulus aculeatus,public_outside,Ecuador,Mollusca,Invertebrates
Bulla punctulata,Bulla punctulata,public_outside,Ecuador,Mollusca,Invertebrates
Bursa cruentata,Bursa cruentata,public_outside,Ecuador,Mollusca,Invertebrates
Bursa granularis,Bursa granularis,public_outside,Ecuador,Mollusca,Invertebrates
Calyptogena magnifica,Calyptogena magnifica,public_outside,Ecuador,Mollusca,Invertebrates
Carditamera affinis,Carditamera affinis,private,Ecuador,Mollusca,Invertebrates
Cerithium adustum,Cerithium adustum,public_outside,Ecuador,Mollusca,Invertebrates
Cerithium menkei,Cerithium menkei,public_outside,Ecuador,Mollusca,Invertebrates
Cerithium muscarum,Cerithium muscarum,public_outside,Ecuador,Mollusca,Invertebrates
Clypeosectus delectus,Clypeosectus delectus,public_outside,Ecuador,Mollusca,Invertebrates
Columbella major,Columbella major,public_outside,Ecuador,Mollusca,Invertebrates
Conus brunneus,Conus brunneus,public_outside,Ecuador,Mollusca,Invertebrates
Conus musicus,Conus ceylanensis,public_outside,Ecuador,Mollusca,Invertebrates
Conus musicus,Conus musicus,public_outside,Ecuador,Mollusca,Invertebrates
Conus purpurascens,Conus purpurascens,public_outside,Ecuador,Mollusca,Invertebrates
Conus recurvus,Conus recurvus,public_outside,Ecuador,Mollusca,Invertebrates
Delectopecten vitreus,Delectopecten vitreus,public_outside,Ecuador,Mollusca,Invertebrates
Distorsio habei,Distorsio habei,public_outside,Ecuador,Mollusca,Invertebrates
Dosidicus gigas,Dosidicus gigas,public_outside,Ecuador,Mollusca,Invertebrates
Echinolittorina aspera,Echinolittorina aspera,public_outside,Ecuador,Mollusca,Invertebrates
Echinolittorina lemniscata,Echinolittorina galapagiensis,public_inside,Ecuador,Mollusca,Invertebrates
Echinolittorina modesta,Nodilittorina modesta,private,Ecuador,Mollusca,Invertebrates
Echinolittorina modesta,Echinolittorina modesta,public_outside,Ecuador,Mollusca,Invertebrates
Echinolittorina paytensis,Echinolittorina paytensis,public_inside,Ecuador,Mollusca,Invertebrates
Echinolittorina peruviana,Nodilittorina peruviana,private,Ecuador,Mollusca,Invertebrates
Echinolittorina peruviana,Echinolittorina peruviana,public_outside,Ecuador,Mollusca,Invertebrates
Elysia diomedea,Elysia diomedea,public_outside,Ecuador,Mollusca,Invertebrates
Eulepetopsis vitrea,Eulepetopsis vitrea,public_outside,Ecuador,Mollusca,Invertebrates
Euplica varians,Euplica varians,public_outside,Ecuador,Mollusca,Invertebrates
Firoloida desmarestia,Firoloida demarestia,public_outside,Ecuador,Mollusca,Invertebrates
Hipponix panamensis,Hipponix panamensis,private,Ecuador,Mollusca,Invertebrates
Lepetodrilus cristatus,Lepetodrilus cristatus,public_outside,Ecuador,Mollusca,Invertebrates
Lepetodrilus elevatus,Lepetodrilus elevatus,public_outside,Ecuador,Mollusca,Invertebrates
Lepetodrilus ovalis,Lepetodrilus ovalis,public_outside,Ecuador,Mollusca,Invertebrates
Lepetodrilus pustulosus,Lepetodrilus pustulosus,public_outside,Ecuador,Mollusca,Invertebrates
Littoraria varia,Littoraria varia,public_inside,Ecuador,Mollusca,Invertebrates
Lottia mesoleuca,Lottia mesoleuca,public_outside,Ecuador,Mollusca,Invertebrates
Melanodrymia aurantiaca,Melanodrymia aurantiaca,public_outside,Ecuador,Mollusca,Invertebrates
Monetaria caputserpentis,Cypraea caputserpentis,public_outside,Ecuador,Mollusca,Invertebrates
Monetaria caputserpentis,Erosaria caputserpentis,public_outside,Ecuador,Mollusca,Invertebrates
Monetaria caputserpentis,Monetaria caputserpentis,public_outside,Ecuador,Mollusca,Invertebrates
Naria erosa,Cypraea erosa,public_outside,Ecuador,Mollusca,Invertebrates
Naria erosa,Erosaria erosa,public_outside,Ecuador,Mollusca,Invertebrates
Naria helvola,Cypraea helvola,public_outside,Ecuador,Mollusca,Invertebrates
Naria helvola,Erosaria helvola,public_outside,Ecuador,Mollusca,Invertebrates
Nerita funiculata,Nerita funiculata,public_inside,Ecuador,Mollusca,Invertebrates
Nerita scabricosta,Nerita scabricosta,public_outside,Ecuador,Mollusca,Invertebrates
Nerita undata,Nerita undata,public_outside,Ecuador,Mollusca,Invertebrates
Onychoteuthis banksii,Onychoteuthis banksii,public_outside,Ecuador,Mollusca,Invertebrates
Pachydermia laevis,Pachydermia laevis,public_outside,Ecuador,Mollusca,Invertebrates
Peltospira operculata,Peltospira operculata,public_outside,Ecuador,Mollusca,Invertebrates
Pilosabia trigona,Pilosabia trigona,public_outside,Ecuador,Mollusca,Invertebrates
Planaxis planicostatus,Planaxis planicostatus,private,Ecuador,Mollusca,Invertebrates
Provanna ios,Provanna ios,public_outside,Ecuador,Mollusca,Invertebrates
Sthenoteuthis oualaniensis,Sthenoteuthis oualaniensis,public_outside,Ecuador,Mollusca,Invertebrates
Stramonita biserialis,Stramonita biserialis,public_outside,Ecuador,Mollusca,Invertebrates
Vasula melones,Vasula melones,public_outside,Ecuador,Mollusca,Invertebrates
Hymeniacidon sinapium,Hymeniacidon sinapium,public_outside,Ecuador,Porifera,Invertebrates
Tretodictyum tubulosum,Tretodictyum tubulosum,public_outside,Ecuador,Porifera,Invertebrates
Aphrodita japonica,Aphrodita japonica,private,Peru,Annelida,Invertebrates
Chone duneri,Chone duneri,private,Peru,Annelida,Invertebrates
Eunice websteri,Eunice websteri,private,Peru,Annelida,Invertebrates
Hyalinoecia tubicola,Hyalinoecia tubicola,public_outside,Peru,Annelida,Invertebrates
Lepidasthenia natans,Lepidasthenia longicirrata,public_outside,Peru,Annelida,Invertebrates
Nereis splendida,Nereis falsa,public_outside,Peru,Annelida,Invertebrates
Owenia fusiformis,Owenia fusiformis,public_outside,Peru,Annelida,Invertebrates
Pelagobia longicirrata,Pelagobia longicirrata,public_outside,Peru,Annelida,Invertebrates
Phragmatopoma virgini,Phragmatopoma moerchi,public_outside,Peru,Annelida,Invertebrates
Phragmatopoma virgini,Phragmatopoma virgini,public_outside,Peru,Annelida,Invertebrates
Platynereis polyscalma,Platynereis polyscalma,private,Peru,Annelida,Invertebrates
Pseudonereis gallapagensis,Pseudonereis gallapagensis,public_outside,Peru,Annelida,Invertebrates
Pseudonereis variegata,Pseudonereis variegata,public_outside,Peru,Annelida,Invertebrates
Scoloplos acutus,Scoloplos acutus,public_outside,Peru,Annelida,Invertebrates
Travisiopsis coniceps,Travisiopsis coniceps,private,Peru,Annelida,Invertebrates
Typhloscolex muelleri,Typhloscolex muelleri,public_outside,Peru,Annelida,Invertebrates
Vermiliopsis annulata,Vermiliopsis annulata,private,Peru,Annelida,Invertebrates
Acanthephyra curtirostris,Acanthephyra curtirostris,public_outside,Peru,Arthropoda,Invertebrates
Acanthocyclus gayi,Acanthocyclus gayi,public_outside,Peru,Arthropoda,Invertebrates
Achtheinus oblongus,Achtheinus oblongus,public_outside,Peru,Arthropoda,Invertebrates
Aetideus bradyi,Aetideus bradyi,public_outside,Peru,Arthropoda,Invertebrates
Allopetrolisthes angulosus,Allopetrolisthes angulosus,public_outside,Peru,Arthropoda,Invertebrates
Apocyclops panamensis,Apocyclops panamensis,private,Peru,Arthropoda,Invertebrates
Apseudes spinosus,Apseudes spinosus,public_outside,Peru,Arthropoda,Invertebrates
Arenaeus mexicanus,Arenaeus mexicanus,public_outside,Peru,Arthropoda,Invertebrates
Austromegabalanus psittacus,Austromegabalanus psittacus,public_outside,Peru,Arthropoda,Invertebrates
Calanus chilensis,Calanus chilensis,public_outside,Peru,Arthropoda,Invertebrates
Calanus finmarchicus,Calanus finmarchicus,public_outside,Peru,Arthropoda,Invertebrates
Calanus helgolandicus,Calanus helgolandicus,public_outside,Peru,Arthropoda,Invertebrates
Calanus propinquus,Calanus propinquus,public_outside,Peru,Arthropoda,Invertebrates
Candacia bipinnata,Candacia bipinnata,public_outside,Peru,Arthropoda,Invertebrates
Candacia curta,Candacia curta,public_outside,Peru,Arthropoda,Invertebrates
Candacia pachydactyla,Candacia pachydactyla,public_outside,Peru,Arthropoda,Invertebrates
Centropages typicus,Centropages typicus,public_outside,Peru,Arthropoda,Invertebrates
Clausocalanus arcuicornis,Clausocalanus arcuicornis,public_outside,Peru,Arthropoda,Invertebrates
Cletocamptus deitersi,Cletocamptus deitersi,public_outside,Peru,Arthropoda,Invertebrates
Colossendeis colossea,Colossendeis gigas,public_outside,Peru,Arthropoda,Invertebrates
Colossendeis colossea,Colossendeis colossea,public_outside,Peru,Arthropoda,Invertebrates
Cryptocopoides arcticus,Cryptocopoides arcticus,private,Peru,Arthropoda,Invertebrates
Elthusa vulgaris,Lironeca vulgaris,public_outside,Peru,Arthropoda,Invertebrates
Elthusa vulgaris,Elthusa vulgaris,public_outside,Peru,Arthropoda,Invertebrates
Euaugaptilus angustus,Euaugaptilus angustus,public_outside,Peru,Arthropoda,Invertebrates
Euaugaptilus magnus,Euaugaptilus magnus,public_outside,Peru,Arthropoda,Invertebrates
Euchaeta acuta,Euchaeta acuta,public_outside,Peru,Arthropoda,Invertebrates
Euchaeta longicornis,Euchaeta longicornis,public_outside,Peru,Arthropoda,Invertebrates
Euchirella messinensis,Euchirella messinensis,public_outside,Peru,Arthropoda,Invertebrates
Euchirella rostrata,Euchirella rostrata,public_outside,Peru,Arthropoda,Invertebrates
Eucopia sculpticauda,Eucopia sculpticauda,private,Peru,Arthropoda,Invertebrates
Euphausia distinguenda,Euphausia distinguenda,public_outside,Peru,Arthropoda,Invertebrates
Euphausia eximia,Euphausia eximia,public_outside,Peru,Arthropoda,Invertebrates
Euphausia lamelligera,Euphausia lamelligera,public_outside,Peru,Arthropoda,Invertebrates
Euphausia tenera,Euphausia tenera,public_outside,Peru,Arthropoda,Invertebrates
Fagegnathophausia gracilis,Gnathophausia gracilis,public_outside,Peru,Arthropoda,Invertebrates
Fagegnathophausia gracilis,Fagegnathophausia gracilis,private,Peru,Arthropoda,Invertebrates
Heterorhabdus papilliger,Heterorhabdus papilliger,public_outside,Peru,Arthropoda,Invertebrates
Heterorhabdus spinifrons,Heterorhabdus spinifrons,public_outside,Peru,Arthropoda,Invertebrates
Labidocera acutifrons,Labidocera acutifrons,private,Peru,Arthropoda,Invertebrates
Lernanthropus tylosuri,Lernanthropus tylosuri,public_outside,Peru,Arthropoda,Invertebrates
Megabalanus tintinnabulum,Megabalanus tintinnabulum,public_outside,Peru,Arthropoda,Invertebrates
Metaconchoecia acuta,Metaconchoecia acuta,public_outside,Peru,Arthropoda,Invertebrates
Munidopsis exuta,Munidopsis exuta,public_outside,Peru,Arthropoda,Invertebrates
Munnopsis abyssalis,Munnopsis abyssalis,public_outside,Peru,Arthropoda,Invertebrates
Nannocalanus minor,Nannocalanus minor,public_outside,Peru,Arthropoda,Invertebrates
Nematoscelis gracilis,Nematoscelis gracilis,public_outside,Peru,Arthropoda,Invertebrates
Neolithodes diomedeae,Neolithodes diomedeae,public_outside,Peru,Arthropoda,Invertebrates
Notochthamalus scabrosus,Notochthamalus scabrosus,public_outside,Peru,Arthropoda,Invertebrates
Nyctiphanes simplex,Nyctiphanes simplex,public_outside,Peru,Arthropoda,Invertebrates
Oncaea venusta,Oncaea venusta,public_outside,Peru,Arthropoda,Invertebrates
Paradella dianae,Paradella dianae,private,Peru,Arthropoda,Invertebrates
Penaeus stylirostris,Litopenaeus stylirostris,public_outside,Peru,Arthropoda,Invertebrates
Petrolisthes tuberculatus,Petrolisthes tuberculatus,public_outside,Peru,Arthropoda,Invertebrates
Phaenna spinifera,Phaenna spinifera,public_outside,Peru,Arthropoda,Invertebrates
Pollicipes elegans,Pollicipes elegans,public_inside,Peru,Arthropoda,Invertebrates
Psathyrocaris fragilis,Psathyrocaris fragilis,private,Peru,Arthropoda,Invertebrates
Rhincalanus nasutus,Rhincalanus nasutus,public_outside,Peru,Arthropoda,Invertebrates
Sapphirina metallina,Sapphirina metallina,public_outside,Peru,Arthropoda,Invertebrates
Sapphirina opalina,Sapphirina opalina,public_outside,Peru,Arthropoda,Invertebrates
Sapphirina sali,Sapphirina sali,private,Peru,Arthropoda,Invertebrates
Scaphocalanus magnus,Scaphocalanus acrocephalus,public_outside,Peru,Arthropoda,Invertebrates
Scaphocalanus magnus,Scaphocalanus magnus,public_outside,Peru,Arthropoda,Invertebrates
Scolecithrix bradyi,Scolecithrix bradyi,public_outside,Peru,Arthropoda,Invertebrates
Siriella thompsonii,Siriella thompsonii,public_outside,Peru,Arthropoda,Invertebrates
Squilla panamensis,Squilla panamensis,private,Peru,Arthropoda,Invertebrates
Subeucalanus crassus,Subeucalanus crassus,public_outside,Peru,Arthropoda,Invertebrates
Subeucalanus subcrassus,Subeucalanus subcrassus,public_outside,Peru,Arthropoda,Invertebrates
Subeucalanus subtenuis,Eucalanus subtenuis,public_outside,Peru,Arthropoda,Invertebrates
Subeucalanus subtenuis,Subeucalanus subtenuis,public_outside,Peru,Arthropoda,Invertebrates
Synalpheus spinifrons,Synalpheus spinifrons,private,Peru,Arthropoda,Invertebrates
Taliepus dentatus,Taliepus dentatus,public_outside,Peru,Arthropoda,Invertebrates
Terebratulina kiiensis,Terebratulina crossei,public_outside,Peru,Brachiopoda,Invertebrates
Abyla trigona,Abyla trigona,private,Peru,Cnidaria,Invertebrates
Abylopsis tetragona,Abylopsis tetragona,public_outside,Peru,Cnidaria,Invertebrates
Aeginura grimaldii,Aeginura grimaldii,public_outside,Peru,Cnidaria,Invertebrates
Aequorea macrodactyla,Aequorea macrodactyla,public_outside,Peru,Cnidaria,Invertebrates
Aglaura hemistoma,Aglaura hemistoma,public_outside,Peru,Cnidaria,Invertebrates
Anemonia alicemartinae,Anemonia alicemartinae,public_outside,Peru,Cnidaria,Invertebrates
Antholoba achates,Antholoba achates,public_outside,Peru,Cnidaria,Invertebrates
Anthothoe chilensis,Anthothoe chilensis,private,Peru,Cnidaria,Invertebrates
Astrangia haimei,Astrangia lajollaensis,private,Peru,Cnidaria,Invertebrates
Athorybia rosacea,Athorybia rosacea,public_outside,Peru,Cnidaria,Invertebrates
Atolla wyvillei,Atolla wyvillei,public_outside,Peru,Cnidaria,Invertebrates
Bassia bassensis,Bassia bassensis,public_outside,Peru,Cnidaria,Invertebrates
Chromatonema rubrum,Chromatonema rubrum,public_outside,Peru,Cnidaria,Invertebrates
