Group	Species	Classification	sppsOnBins	N	N_Institutes	taxIDs	BINs	Phylum	Order	Family	Genus
Invertebrates	Pleuromamma xiphias	D		4	3	152210		Arthropoda	Calanoida	Metridinidae	Pleuromamma
Invertebrates	Plicopurpura columellaris	F		0	0	507785		Mollusca	Neogastropoda	Muricidae	Plicopurpura
Invertebrates	Plumarella delicatissima	F		0	0	717443		Cnidaria	Alcyonacea	Primnoidae	Plumarella
Invertebrates	Plumarella diadema	D		1	1	700754		Cnidaria	Alcyonacea	Primnoidae	Plumarella
Invertebrates	Pocillopora damicornis	D		15	7	85308		Cnidaria	Scleractinia	Pocilloporidae	Pocillopora
Invertebrates	Pocillopora grandis	D		8	2	85278		Cnidaria	Scleractinia	Pocilloporidae	Pocillopora
Invertebrates	Podocoryna borealis	D		0	1	726318		Cnidaria	Anthoathecata	Hydractiniidae	Podocoryna
Invertebrates	Poecillastra compressa	F		0	0	238843		Porifera	Tetractinellida	Vulcanellidae	Poecillastra
Invertebrates	Polinices uber	F		0	0	507864		Mollusca	Littorinimorpha	Naticidae	Polinices
Invertebrates	Pollicipes elegans	F		0	0	304201		Arthropoda	Scalpelliformes	Pollicipedidae	Pollicipes
Invertebrates	Polydora websteri	D		4	1	274207		Annelida	Spionida	Spionidae	Polydora
Invertebrates	Polyeunoa laevis	D		124	1	590898		Annelida	Phyllodocida	Polynoidae	Polyeunoa
Invertebrates	Polymastia invaginata	F		0	0	239916		Porifera	Polymastiida	Polymastiidae	Polymastia
Invertebrates	Polymastia isidis	F		0	0	239917		Porifera	Polymastiida	Polymastiidae	Polymastia
Invertebrates	Polystira nobilis	F		0	0	717744		Mollusca	Neogastropoda	Turridae	Polystira
Invertebrates	Polystira oxytropis	F		0	0	681848		Mollusca	Neogastropoda	Turridae	Polystira
Invertebrates	Polystira picta	F		0	0	681849		Mollusca	Neogastropoda	Turridae	Polystira
Invertebrates	Pontellina plumata	D		13	3	82131		Arthropoda	Calanoida	Pontellidae	Pontellina
Invertebrates	Pontellopsis regalis	D		1	1	82813		Arthropoda	Calanoida	Pontellidae	Pontellopsis
Invertebrates	Porites lichen	F		0	0	211889		Cnidaria	Scleractinia	Poritidae	Porites
Invertebrates	Porites lobata	D		2	1	85292		Cnidaria	Scleractinia	Poritidae	Porites
Invertebrates	Porpita porpita	C	Porpita porpita	6	1	124751	BOLD:AAD4450,BOLD:ACP9794	Cnidaria	Anthoathecata	Porpitidae	Porpita
Invertebrates	Porroecia spinirostris	F		0	0	657168		Arthropoda	Halocyprida	Halocyprididae	Porroecia
Invertebrates	Praya dubia	D		4	1	24315		Cnidaria	Siphonophorae	Prayidae	Praya
Invertebrates	Primnoeides kuekenthali	F		0	0	717404		Cnidaria	Alcyonacea	Primnoidae	Primnoeides
Invertebrates	Primnoella chilensis	D		28	1	514249		Cnidaria	Alcyonacea	Primnoidae	Primnoella
Invertebrates	Primnoella scotiae	D		5	1	700763		Cnidaria	Alcyonacea	Primnoidae	Primnoella
Invertebrates	Prionospio ehlersi	D	Prionospio ehlersi	1	1	660271	BOLD:ACR2696	Annelida	Spionida	Spionidae	Prionospio
Invertebrates	Prionospio pygmaeus	D	Prionospio pygmaeus	2	1	370431	BOLD:ABA1460	Annelida	Spionida	Spionidae	Prionospio
Invertebrates	Prionospio steenstrupi	C	Prionospio steenstrupi	28	4	32477	BOLD:AAB3045,BOLD:AAB3044,BOLD:ACQ0372	Annelida	Spionida	Spionidae	Prionospio
Invertebrates	Prisogaster niger	D		1	1	82875		Mollusca	Trochida	Turbinidae	Prisogaster
Invertebrates	Proboscidactyla ornata	F		0	0	671331		Cnidaria	Anthoathecata	Proboscidactylidae	Proboscidactyla
Invertebrates	Proceroecia procera	F		0	0	657191		Arthropoda	Halocyprida	Halocyprididae	Proceroecia
Invertebrates	Promachocrinus kerguelensis	C	Promachocrinus kerguelensis	1320	9	103894	BOLD:ACE5093,BOLD:AAA0604,BOLD:ABZ8776,BOLD:ACF3333,BOLD:AAA0606,BOLD:AAA0602	Echinodermata	Comatulida	Antedonidae	Promachocrinus
Invertebrates	Propagurus gaudichaudii	D	Propagurus gaudichaudii	3	1	393131	BOLD:AAZ5356	Arthropoda	Decapoda	Paguridae	Propagurus
Invertebrates	Propeleda longicaudata	C	Propeleda longicaudata	6	1	194376	BOLD:ACH4611,BOLD:AAD7946	Mollusca	Nuculanida	Nuculanidae	Propeleda
Invertebrates	Prosorhochmus nelsoni	F		0	0	152947		Nemertea	Monostilifera	Prosorhochmidae	Prosorhochmus
Invertebrates	Provanna ios	F		0	0	795839		Mollusca	unassigned	Provannidae	Provanna
Invertebrates	Psamathe fusca	D		2	1	211497		Annelida	Phyllodocida	Hesionidae	Psamathe
Invertebrates	Psammogorgia arbuscula	F		0	0	653490		Cnidaria	Alcyonacea	Plexauridae	Psammogorgia
Invertebrates	Pseudechinus magellanicus	F		0	0	29409		Echinodermata	Camarodonta	Temnopleuridae	Pseudechinus
Invertebrates	Pseudoamallothrix emarginata	F		0	0	152192		Arthropoda	Calanoida	Scolecitrichidae	Pseudoamallothrix
Invertebrates	Pseudocalanus elongatus	D	Pseudocalanus elongatus	3	1	27839	BOLD:AAF6145,BOLD:ADX2775,BOLD:ADX0031	Arthropoda	Calanoida	Clausocalanidae	Pseudocalanus
Invertebrates	Pseudoceratina purpurea	D		5	2	125943		Porifera	Verongiida	Pseudoceratinidae	Pseudoceratina
Invertebrates	Pseudoconchoecia serrulata	D		3	1	249268		Arthropoda	Halocyprida	Halocyprididae	Pseudoconchoecia
Invertebrates	Pseudocorystes sicarius	D	Pseudocorystes sicarius	1	1	393114	BOLD:AAZ6237	Arthropoda	Decapoda	Atelecyclidae	Pseudocorystes
Invertebrates	Pseudonereis gallapagensis	D		1	1	187348		Annelida	Phyllodocida	Nereididae	Pseudonereis
Invertebrates	Pseudonereis variegata	D		5	1	506734		Annelida	Phyllodocida	Nereididae	Pseudonereis
Invertebrates	Pseudosagitta lyra	F		0	0	302385		Chaetognatha	Aphragmophora	Sagittidae	Pseudosagitta
Invertebrates	Pseudosagitta maxima	D		9	2	216072		Chaetognatha	Aphragmophora	Sagittidae	Pseudosagitta
Invertebrates	Pseudostichopus mollis	D		0	1	13372		Echinodermata	Persiculida	Pseudostichopodidae	Pseudostichopus
Invertebrates	Pseudosuberites hyalinus	F		0	0	240119		Porifera	Suberitida	Suberitidae	Pseudosuberites
Invertebrates	Pseudozonaria annettae	D	Pseudozonaria annettae	1	1	31113	BOLD:AAH7954	Mollusca	Littorinimorpha	Cypraeidae	Pseudozonaria
Invertebrates	Pseudozonaria arabicula	F		0	0	31112		Mollusca	Littorinimorpha	Cypraeidae	Pseudozonaria
Invertebrates	Pseudozonaria nigropunctata	F		0	0	28845		Mollusca	Littorinimorpha	Cypraeidae	Pseudozonaria
Invertebrates	Pseudozonaria robertsi	F		0	0	31111		Mollusca	Littorinimorpha	Cypraeidae	Pseudozonaria
Invertebrates	Psilaster charcoti	E**	Proserpinaster neozelanicus,Psilaster acuminatus,Psilaster charcoti	98	2	179460	BOLD:ABY5337,BOLD:ABZ5690,BOLD:AAP0886,BOLD:ACF3008,BOLD:AAB8029,BOLD:ACF5618,BOLD:ABY5338,BOLD:AAO2536	Echinodermata	Paxillosida	Astropectinidae	Psilaster
Invertebrates	Psolus antarcticus	B	Psolus antarcticus	4	1	187655	BOLD:AAE8512	Echinodermata	Dendrochirotida	Psolidae	Psolus
Invertebrates	Pteria sterna	D		5	2	507906		Mollusca	Ostreida	Pteriidae	Pteria
Invertebrates	Pterosagitta draco	D		2	2	109663		Chaetognatha	Aphragmophora	Pterosagittidae	Pterosagitta
Invertebrates	Puncturella noachina	D		0	2	708836		Mollusca	Lepetellida	Fissurellidae	Puncturella
Invertebrates	Pustulatirus praestantior	F		0	0	795879		Mollusca	Neogastropoda	Fasciolariidae	Pustulatirus
Invertebrates	Pycnogonum gaini	F		0	0	236905		Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum
Invertebrates	Pyrostephos vanhoeffeni	D		0	1	760742		Cnidaria	Siphonophorae	Pyrostephidae	Pyrostephos
Invertebrates	Pyroteuthis margaritifera	D	Pyroteuthis aff.,Pyroteuthis margaritifera	1	1	448114	BOLD:ADH3982,BOLD:AAX9745	Mollusca	Oegopsida	Pyroteuthidae	Pyroteuthis
Invertebrates	Renilla muelleri	F		0	0	494325		Cnidaria	Pennatulacea	Renillidae	Renilla
Invertebrates	Rhincalanus cornutus	D		1	1	211862		Arthropoda	Calanoida	Rhincalanidae	Rhincalanus
Invertebrates	Rhincalanus gigas	F		0	0	31992		Arthropoda	Calanoida	Rhincalanidae	Rhincalanus
Invertebrates	Rhincalanus nasutus	D		22	4	152208		Arthropoda	Calanoida	Rhincalanidae	Rhincalanus
Invertebrates	Rhizophysa eysenhardtii	D		3	1	455856		Cnidaria	Siphonophorae	Rhizophysidae	Rhizophysa
Invertebrates	Rhizophysa filiformis	F		0	0	24310		Cnidaria	Siphonophorae	Rhizophysidae	Rhizophysa
Invertebrates	Rhizopsammia verrilli	F		0	0	681381		Cnidaria	Scleractinia	Dendrophylliidae	Rhizopsammia
Invertebrates	Rhopalonema velatum	F		0	0	656308		Cnidaria	Trachymedusae	Rhopalonematidae	Rhopalonema
Invertebrates	Rhynchocinetes typus	F		0	0	653689		Arthropoda	Decapoda	Rhynchocinetidae	Rhynchocinetes
Invertebrates	Ridgewayia delfine	F		0	0	657302		Arthropoda	Calanoida	Pseudocyclopidae	Ridgewayia
Invertebrates	Ridgewayia tunela	F		0	0	667195		Arthropoda	Calanoida	Pseudocyclopidae	Ridgewayia
Invertebrates	Riftia pachyptila	D		4	1	181204		Annelida	Sabellida	Siboglinidae	Riftia
Invertebrates	Rosacea cymbiformis	F		0	0	653699		Cnidaria	Siphonophorae	Prayidae	Rosacea
Invertebrates	Rossella racovitzae	D		0	1	246113		Porifera	Lyssacinosida	Rossellidae	Rossella
Invertebrates	Saccostrea palmula	D		75	1	400079		Mollusca	Ostreida	Ostreidae	Saccostrea
Invertebrates	Sapphirina angusta	D		1	1	503386		Arthropoda	Cyclopoida	Sapphirinidae	Sapphirina
Invertebrates	Sapphirina metallina	F		0	0	503387		Arthropoda	Cyclopoida	Sapphirinidae	Sapphirina
Invertebrates	Sapphirina opalina	F		0	0	302274		Arthropoda	Cyclopoida	Sapphirinidae	Sapphirina
Invertebrates	Scalibregma inflatum	D	Scalibregma inflatum	1	1	214519	BOLD:ACI7945	Annelida	check_spell	Scalibregmatidae	Scalibregma
Invertebrates	Scaphocalanus brevicornis	D		12	2	263611		Arthropoda	Calanoida	Scolecitrichidae	Scaphocalanus
Invertebrates	Scaphocalanus magnus	D		3	1	263610		Arthropoda	Calanoida	Scolecitrichidae	Scaphocalanus
Invertebrates	Scolecithricella dentata	F		0	0	653827		Arthropoda	Calanoida	Scolecitrichidae	Scolecithricella
Invertebrates	Scolecithricella minor	D	Scolecithricella minor	1	1	91754	BOLD:AAE4125	Arthropoda	Calanoida	Scolecitrichidae	Scolecithricella
Invertebrates	Scolecithrix bradyi	D		7	3	349750		Arthropoda	Calanoida	Scolecitrichidae	Scolecithrix
Invertebrates	Scolecithrix danae	D		28	3	211861		Arthropoda	Calanoida	Scolecitrichidae	Scolecithrix
Invertebrates	Scoloplos acutus	A	Scoloplos acutus	12	3	258985	BOLD:AAC3630	Annelida	check_spell	Orbiniidae	Scoloplos
Invertebrates	Scottocalanus securifrons	F		0	0	152187		Arthropoda	Calanoida	Scolecitrichidae	Scottocalanus
Invertebrates	Scurria ceciliana	F		0	0	103699		Mollusca	check_spell	Lottiidae	Scurria
Invertebrates	Scurria scurra	F		0	0	103695		Mollusca	check_spell	Lottiidae	Scurria
Invertebrates	Scurria variabilis	F		0	0	103696		Mollusca	check_spell	Lottiidae	Scurria
Invertebrates	Scurria variabilis	F		0	0	103696		Mollusca	check_spell	Lottiidae	Scurria
Invertebrates	Scurria variabilis	F		0	0	103696		Mollusca	check_spell	Lottiidae	Scurria
Invertebrates	Scurria variabilis	F		0	0	103696		Mollusca	check_spell	Lottiidae	Scurria
Invertebrates	Scurria viridula	F		0	0	103693		Mollusca	check_spell	Lottiidae	Scurria
Invertebrates	Scurria zebrina	F		0	0	103692		Mollusca	check_spell	Lottiidae	Scurria
Invertebrates	Semele purpurascens	F		0	0	901250		Mollusca	Cardiida	Semelidae	Semele
Invertebrates	Semimytilus algosus	D		49	4	328444		Mollusca	Mytilida	Mytilidae	Semimytilus
Invertebrates	Semirossia patagonica	F		0	0	462457		Mollusca	Sepiida	Sepiolidae	Semirossia
Invertebrates	Sertularella polyzonias	D		0	1	726320		Cnidaria	Leptothecata	Sertularellidae	Sertularella
Invertebrates	Sertularia distans	D		0	1	771051		Cnidaria	Leptothecata	Sertulariidae	Sertularia
Invertebrates	Sicyonia martini	F		0	0	934299		Arthropoda	Decapoda	Sicyoniidae	Sicyonia
Invertebrates	Sicyonia picta	F		0	0	934301		Arthropoda	Decapoda	Sicyoniidae	Sicyonia
Invertebrates	Sigambra bassi	E**	Sigambra bassi,Sigambra hanaokai	14	1	497243	BOLD:ACB7482,BOLD:ACB8289,BOLD:ACJ5585	Annelida	Phyllodocida	Pilargidae	Sigambra
Invertebrates	Simnialena rufa	F		0	0	902303		Mollusca	Littorinimorpha	Ovulidae	Simnialena
Invertebrates	Siphonaria gigas	F		0	0	747405		Mollusca	Siphonariida	Siphonariidae	Siphonaria
Invertebrates	Siphonaria lateralis	F		0	0	795557		Mollusca	Siphonariida	Siphonariidae	Siphonaria
Invertebrates	Siriella thompsonii	D		3	2	654103		Arthropoda	Mysida	Mysidae	Siriella
Invertebrates	Solanometra antarctica	E**	Solanometra antarctica,Florometra mawsoni	105	2	210788	BOLD:AAA5217,BOLD:AAA5216,BOLD:AAA1561,BOLD:AAN2530	Echinodermata	Comatulida	Antedonidae	Solanometra
Invertebrates	Solaster regularis	C	Solaster regularis	8	1	193712	BOLD:AAE1366,BOLD:AAE1368,BOLD:AAE1367,BOLD:AAM2777	Echinodermata	Valvatida	Solasteridae	Solaster
Invertebrates	Solenocera agassizii	F		0	0	934355		Arthropoda	Decapoda	Solenoceridae	Solenocera
Invertebrates	Solenosmilia variabilis	F		0	0	708289		Cnidaria	Scleractinia	Caryophylliidae	Solenosmilia
Invertebrates	Solidosagitta marri	F		0	0	302384		Chaetognatha	Aphragmophora	Sagittidae	Solidosagitta
Invertebrates	Solidosagitta planctonis	F		0	0	216093		Chaetognatha	Aphragmophora	Sagittidae	Solidosagitta
Invertebrates	Solmissus incisa	F		0	0	657348		Cnidaria	Narcomedusae	Cuninidae	Solmissus
Invertebrates	Solmundella bitentaculata	D		3	1	654129		Cnidaria	Narcomedusae	Solmundaeginidae	Solmundella
Invertebrates	Sphaeronectes koellikeri	F		0	0	654149		Cnidaria	Siphonophorae	Sphaeronectidae	Sphaeronectes
Invertebrates	Sphaerosyllis hirsuta	F		0	0	506753		Annelida	Phyllodocida	Syllidae	Sphaerosyllis
Invertebrates	Spheciospongia vesparium	F		0	0	239804		Porifera	Clionaida	Clionaidae	Spheciospongia
Invertebrates	Spiophanes bombyx	E**	Spiophanes fuscatus,Spiophanes duplex,Paraprionospio pinnata,Spiophanes bombyx,Prionospio queenslandica	6	2	122720	BOLD:ABW4700,BOLD:ACS9279,BOLD:ACH1173,BOLD:ACH1123,BOLD:ACB7034	Annelida	Spionida	Spionidae	Spiophanes
Invertebrates	Spiophanes duplex	D	Spiophanes fuscatus,Spiophanes duplex,Spiophanes bombyx	1	1	529986	BOLD:ACB7034	Annelida	Spionida	Spionidae	Spiophanes
Invertebrates	Spiophanes kroyeri	D	Spiophanes kroyeri	1	1	122712	BOLD:AAJ3632	Annelida	Spionida	Spionidae	Spiophanes
Invertebrates	Spirobranchus triqueter	D	Spirobranchus triqueter	1	1	591219	BOLD:ACM6778	Annelida	Sabellida	Serpulidae	Spirobranchus
Invertebrates	Stachyptilum superbum	D		0	1	592467		Cnidaria	Pennatulacea	Stachyptilidae	Stachyptilum
Invertebrates	Stauridiosarsia ophiogaster	F		0	0	671088		Cnidaria	Anthoathecata	Corynidae	Stauridiosarsia
Invertebrates	Stelletta clarella	D		1	1	238432		Porifera	Tetractinellida	Ancorinidae	Stelletta
Invertebrates	Stephanauge nexilis	A	Stephanauge nexilis	4	2	573770	BOLD:ABV1102	Cnidaria	Actiniaria	Amphianthidae	Stephanauge
Invertebrates	Sterechinus agassizii	D		9	1	222094		Echinodermata	Camarodonta	Echinidae	Sterechinus
Invertebrates	Stereomastis nana	D	Stereomastis nana	2	1	606081	BOLD:AAI0100	Arthropoda	Decapoda	Polychelidae	Stereomastis
Invertebrates	Stereomastis sculpta	B	Stereomastis sculpta	7	1	154879	BOLD:AAL0092	Arthropoda	Decapoda	Polychelidae	Stereomastis
Invertebrates	Stereomastis suhmi	D	Stereomastis suhmi	1	1	325716	BOLD:AAN9884	Arthropoda	Decapoda	Polychelidae	Stereomastis
Invertebrates	Sternaspis scutata	E**	Sternaspis fossor,Sternaspis scutata	10	3	226269	BOLD:ACH1954,BOLD:ACB8596,BOLD:ADW2183,BOLD:ACJ9415,BOLD:AAI0079	Annelida	Terebellida	Sternaspidae	Sternaspis
Invertebrates	Sthenoteuthis oualaniensis	D		1	1	33312		Mollusca	Oegopsida	Ommastrephidae	Sthenoteuthis
Invertebrates	Stichaster striatus	D		1	1	218309		Echinodermata	Forcipulatida	Stichasteridae	Stichaster
Invertebrates	Stichopus horrens	D	Stichopus vastus,Stichopus horrens,Stichopus herrmanni	2	1	84376	BOLD:AAB0629,BOLD:AAC7255,BOLD:ABZ6970,BOLD:ADM0465	Echinodermata	Synallactida	Stichopodidae	Stichopus
Invertebrates	Stramonita biserialis	D		1	1	666826		Mollusca	Neogastropoda	Muricidae	Stramonita
Invertebrates	Stramonita haemastoma	D		15	4	354575		Mollusca	Neogastropoda	Muricidae	Stramonita
Invertebrates	Strigatella tristis	D		2	1	784058		Mollusca	Neogastropoda	Mitridae	Strigatella
Invertebrates	Striostrea prismatica	D		3	1	717777		Mollusca	Ostreida	Ostreidae	Striostrea
Invertebrates	Stylocheiron abbreviatum	D		2	1	151892		Arthropoda	Euphausiacea	Euphausiidae	Stylocheiron
Invertebrates	Stylocheiron affine	F		0	0	32687		Arthropoda	Euphausiacea	Euphausiidae	Stylocheiron
Invertebrates	Stylocheiron carinatum	D	Stylocheiron carinatum	1	1	32684	BOLD:AAH9922,BOLD:ACQ7942	Arthropoda	Euphausiacea	Euphausiidae	Stylocheiron
Invertebrates	Stylocheiron elongatum	F		0	0	32685		Arthropoda	Euphausiacea	Euphausiidae	Stylocheiron
Invertebrates	Stylocheiron longicorne	D		2	1	32683		Arthropoda	Euphausiacea	Euphausiidae	Stylocheiron
Invertebrates	Stylocheiron maximum	F		0	0	81351		Arthropoda	Euphausiacea	Euphausiidae	Stylocheiron
Invertebrates	Subeucalanus crassus	D		3	1	302273		Arthropoda	Calanoida	Subeucalanidae	Subeucalanus
Invertebrates	Subeucalanus longiceps	F		0	0	31994		Arthropoda	Calanoida	Subeucalanidae	Subeucalanus
Invertebrates	Subeucalanus monachus	F		0	0	656189		Arthropoda	Calanoida	Subeucalanidae	Subeucalanus
Invertebrates	Subeucalanus subcrassus	D		22	2	315361		Arthropoda	Calanoida	Subeucalanidae	Subeucalanus
Invertebrates	Subeucalanus subtenuis	D		5	2	302282		Arthropoda	Calanoida	Subeucalanidae	Subeucalanus
Invertebrates	Sulculeolaria quadrivalvis	D		9	1	24307		Cnidaria	Siphonophorae	Diphyidae	Sulculeolaria
Invertebrates	Syllis hyalina	D		2	2	153117		Annelida	Phyllodocida	Syllidae	Syllis
Invertebrates	Symplectoscyphus tricuspidatus	D		0	1	593655		Cnidaria	Leptothecata	Symplectoscyphidae	Symplectoscyphus
Invertebrates	Systellaspis cristata	D		9	3	193408		Arthropoda	Decapoda	Oplophoridae	Systellaspis
Invertebrates	Tagelus dombeii	D		11	2	667449		Mollusca	Cardiida	Solecurtidae	Tagelus
Invertebrates	Taliepus dentatus	B	Taliepus dentatus	6	1	201396	BOLD:AAK0493	Arthropoda	Decapoda	Epialtidae	Taliepus
Invertebrates	Talostolida teres	D		3	2	85151		Mollusca	Littorinimorpha	Cypraeidae	Talostolida
Invertebrates	Tanystylum neorhetum	D	Tanystylum neorhetum	2	1	235920	BOLD:ABV9248	Arthropoda	Pantopoda	Ammotheidae	Tanystylum
Invertebrates	Tegula atra	D		5	1	165222		Mollusca	Trochida	Tegulidae	Tegula
Invertebrates	Temora discaudata	D	Temora discaudata	1	1	211859	BOLD:AAE9776	Arthropoda	Calanoida	Temoridae	Temora
Invertebrates	Temora longicornis	A	Temora longicornis	16	2	142593	BOLD:AAO2762	Arthropoda	Calanoida	Temoridae	Temora
Invertebrates	Temora stylifera	D	Temora stylifera	1	1	13950	BOLD:ADK0428,BOLD:AAK0597,BOLD:ADK4239	Arthropoda	Calanoida	Temoridae	Temora
Invertebrates	Temoropia mayumbaensis	F		0	0	657422		Arthropoda	Calanoida	Fosshageniidae	Temoropia
Invertebrates	Terebra argosyia	B	Terebra argosyia	24	1	195545	BOLD:AAB3527	Mollusca	Neogastropoda	Terebridae	Terebra
Invertebrates	Terebra ornata	D	Terebra ornata	1	1	195548	BOLD:AAK2461	Mollusca	Neogastropoda	Terebridae	Terebra
Invertebrates	Terebra robusta	D		0	1	914398		Mollusca	Neogastropoda	Terebridae	Terebra
Invertebrates	Terebratulina kiiensis	F		0	0	33043		Brachiopoda	Terebratulida	Cancellothyrididae	Terebratulina
Invertebrates	Tetraclita squamosa	D	Tetraclita squamosa	2	1	105366	BOLD:AAB9136,BOLD:AAF6375,BOLD:AAB9135	Arthropoda	Sessilia	Tetraclitidae	Tetraclita
Invertebrates	Tetraclita stalactifera	F		0	0	667887		Arthropoda	Sessilia	Tetraclitidae	Tetraclita
Invertebrates	Tetrapygus niger	F		0	0	657426		Echinodermata	Arbacioida	Arbaciidae	Tetrapygus
Invertebrates	Tetrastemma peltatum	F		0	0	27093		Nemertea	Monostilifera	Tetrastemmatidae	Tetrastemma
Invertebrates	Teuthowenia pellucida	D	Teuthowenia pellucida	1	1	182333	BOLD:AAW6797	Mollusca	Oegopsida	Cranchiidae	Teuthowenia
Invertebrates	Thaisella kiosquiformis	F		0	0	507788		Mollusca	Neogastropoda	Muricidae	Thaisella
Invertebrates	Themisto gaudichaudii	D	Themisto gaudichaudii	2	2	8763	BOLD:AAW6630,BOLD:ADW4979	Arthropoda	Amphipoda	Hyperiidae	Themisto
Invertebrates	Thracia meridionalis	D	Thracia meridionalis	2	1	194389	BOLD:AAI0893,BOLD:AAI0894	Mollusca	check_spell	Thraciidae	Thracia
Invertebrates	Thyasira debilis	C	Thyasira debilis	9	1	194370	BOLD:AAC4705,BOLD:AAC4704,BOLD:AAC4706	Mollusca	Lucinida	Thyasiridae	Thyasira
Invertebrates	Thymops birsteini	D		5	1	654460		Arthropoda	Decapoda	Nephropidae	Thymops
Invertebrates	Thysanoessa gregaria	F		0	0	32638		Arthropoda	Euphausiacea	Euphausiidae	Thysanoessa
Invertebrates	Thysanoessa macrura	D	Thysanoessa macrura	1	1	15411	BOLD:AAI0442	Arthropoda	Euphausiacea	Euphausiidae	Thysanoessa
Invertebrates	Thysanopoda acutifrons	B	Thysanopoda acutifrons	5	1	122197	BOLD:AAE3366	Arthropoda	Euphausiacea	Euphausiidae	Thysanopoda
Invertebrates	Tiariturris spectabilis	D		1	1	353050		Mollusca	Neogastropoda	Pseudomelatomidae	Tiariturris
Invertebrates	Todarodes filippovae	D		0	1	279034		Mollusca	Oegopsida	Ommastrephidae	Todarodes
Invertebrates	Tomopteris septentrionalis	D		0	1	526524		Annelida	Phyllodocida	Tomopteridae	Tomopteris
Invertebrates	Tonicia forbesii	D	Tonicia forbesii	2	1	796044	BOLD:ADL0346,BOLD:ADK5916	Mollusca	Chitonida	Chitonidae	Tonicia
Invertebrates	Toxopneustes roseus	D		5	2	172038		Echinodermata	Camarodonta	Toxopneustidae	Toxopneustes
Invertebrates	Trapezia bidentata	E**	Trapezia bidentata,Trapezia rufopunctata,Trapezia cymodoce	9	1	84256	BOLD:AAC4598,BOLD:ADX6236,BOLD:ADW2483,BOLD:AAC4599	Arthropoda	Decapoda	Trapeziidae	Trapezia
Invertebrates	Tremoctopus violaceus	D		3	1	32345		Mollusca	Octopoda	Tremoctopodidae	Tremoctopus
Invertebrates	Tretodictyum tubulosum	F		0	0	245819		Porifera	Sceptrulophora	Tretodictyidae	Tretodictyum
Invertebrates	Triconia conifera	D		15	2	657461		Arthropoda	Cyclopoida	Oncaeidae	Triconia
Invertebrates	Tripneustes gratilla	D		23	3	84419		Echinodermata	Camarodonta	Toxopneustidae	Tripneustes
Invertebrates	Trophon geversianus	D		43	2	535395		Mollusca	Neogastropoda	Muricidae	Trophon
Invertebrates	Tubastraea coccinea	F		0	0	200272		Cnidaria	Scleractinia	Dendrophylliidae	Tubastraea
Invertebrates	Tubastraea tagusensis	F		0	0	898906		Cnidaria	Scleractinia	Dendrophylliidae	Tubastraea
Invertebrates	Turbo fluctuosus	D	Turbo fluctuosus	3	2	153683	BOLD:AAW8598	Mollusca	Trochida	Turbinidae	Turbo
Invertebrates	Turbo saxosus	F		0	0	82879		Mollusca	Trochida	Turbinidae	Turbo
Invertebrates	Turrilatirus craticulatus	F		0	0	796081		Mollusca	Neogastropoda	Fasciolariidae	Turrilatirus
Invertebrates	Tylodina fungina	D		0	1	666976		Mollusca	Umbraculida	Tylodinidae	Tylodina
Invertebrates	Typhloscolex muelleri	F		0	0	302999		Annelida	Phyllodocida	Typhloscolecidae	Typhloscolex
Invertebrates	Undeuchaeta major	F		0	0	503426		Arthropoda	Calanoida	Aetideidae	Undeuchaeta
Invertebrates	Undinula vulgaris	C	Undinula vulgaris	4	1	211858	BOLD:AAD8722,BOLD:AAG9525	Arthropoda	Calanoida	Calanidae	Undinula
Invertebrates	Uroptychus parvulus	F		0	0	8394		Arthropoda	Decapoda	Chirostylidae	Uroptychus
